2025-08-19 12:13:55,728 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,996 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,997 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,997 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,997 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,998 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,998 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,999 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,999 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:55,999 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,000 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,000 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,000 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,001 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,001 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,002 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,002 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,002 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,003 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,003 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,004 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,004 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,004 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,005 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,005 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,005 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,006 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,006 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,007 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,007 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,008 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,008 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,008 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,009 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,009 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,010 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,010 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,010 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,011 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,011 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,011 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,012 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,012 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,013 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,013 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,013 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,014 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,014 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,015 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,015 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,015 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,016 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,016 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,017 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,017 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,017 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,019 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,019 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,020 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,020 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,020 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,021 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,021 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,021 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,022 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,022 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,023 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,023 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,024 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,024 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,024 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,025 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,025 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,026 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,026 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,026 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,027 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,027 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,028 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,028 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,028 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,029 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,029 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,030 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,030 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,030 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,031 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,031 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,031 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,032 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,032 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,033 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,033 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,033 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,034 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,034 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,035 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,035 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,035 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,036 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,036 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,037 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,037 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,037 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,038 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,038 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,039 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,039 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,039 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,040 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,040 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,040 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,041 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,041 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,042 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,042 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,042 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,043 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,043 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,044 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,044 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,044 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,045 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,045 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,046 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,046 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,047 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,047 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,047 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,048 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,048 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,048 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,049 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,049 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,050 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,050 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,050 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,051 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,051 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,052 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,052 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,052 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,053 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,053 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,053 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,054 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,054 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,055 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,055 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,056 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,056 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,056 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,057 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,057 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,057 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,058 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,058 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,059 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,059 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,059 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,060 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,060 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,061 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,061 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,061 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,062 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,062 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,063 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,063 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,063 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,064 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,064 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,065 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,065 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,065 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,066 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,066 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,067 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,067 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,067 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,068 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,068 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,069 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,069 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,069 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,070 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,070 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,070 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,071 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,071 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,072 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,072 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,072 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,073 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,073 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,074 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,074 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,074 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,075 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,075 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,076 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,076 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,076 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,077 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,077 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,078 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,078 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,078 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,079 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,079 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,079 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,080 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,080 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,081 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,081 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,082 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,082 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,082 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,083 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,083 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,083 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,084 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,084 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,085 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,085 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,085 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,086 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,087 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,087 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,088 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,088 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,089 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,089 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,090 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,090 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,090 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,091 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,091 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,092 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,092 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,093 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,093 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,093 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,094 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,094 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,095 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,095 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,095 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,096 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,096 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,096 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,097 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,097 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,097 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,098 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,098 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,098 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,099 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,099 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,099 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,100 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,100 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,100 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,101 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,101 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,101 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,102 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,102 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
2025-08-19 12:13:56,102 serial_wrap.py, line 83, ERROR:get_anwser error:(5, 'Input/output error')
